IntelPooling,RoME-BLM,RoME,RoME-SU,AC,Standard,Neural-Linear,NNR-Linear
11.188597822019666,5.650208319666387,6.431605931947626,9.742489408824758,56.33317629482216,21.467006351463045,15.914679110659899,3.734183360081734
14.713854825321459,10.110973765884427,10.194667990582838,10.756346168873222,62.59013302823214,25.38665686419619,17.631061089328202,8.765826178688378
12.05640725062751,9.428404318503508,6.410425939410383,12.223640306129893,60.365104326439095,25.239889201042704,16.44657642601288,6.851040745699232
12.808876626715783,8.220475436335896,8.614857467557288,11.64591228507905,59.84632490038841,25.61308528020809,19.382993028043778,7.463327476584486
13.034870099580143,8.850906437998844,8.787436141377434,11.283070768603602,59.1418194078417,23.298659571738895,15.804984751656662,7.467091860468576
15.736022509607334,8.870171482439343,8.675876691874569,12.050164597534966,56.517517290973174,22.557729345839483,16.522724923463414,8.055025838858905
15.75031759824556,6.382502592860604,7.433546925247169,8.971024740706486,56.68952464517044,23.279171189194606,13.583331288480784,6.179571609006228
12.299097596627993,9.597983082630027,9.524972851131015,11.668609810983723,61.6388852941406,26.383348144997374,17.451928196383186,9.238098732893182
13.498682163427134,8.067109324357524,8.960262257120373,10.290001086709413,58.503186625641945,22.15724423440004,16.075981203396744,5.385903340451064
14.070273524566442,7.762763385952565,6.5038769377779335,11.486572136326728,58.906171472806044,20.17030764537703,17.415939512512608,6.795157716454282
12.029846305413402,6.95717253713971,9.02909494209328,9.483466222549163,55.016093553983666,20.049920710744846,13.570043536501101,5.06495646136549
13.162926561146055,8.252900739712496,8.237971667621558,11.404655347297826,62.42318687418014,23.176818498962415,15.764432490414498,9.081823461885765
13.65528305335724,8.357382802452427,8.692457942617693,11.781821948338973,60.5913537851511,22.244627833819898,17.60727237831449,8.20848825915974
12.689970850974177,6.041699805063301,8.01308335166864,10.169837701560342,57.59753790914963,21.04345907674935,18.474101217662266,10.528060732072989
14.707880813833768,9.354019001909023,8.667179546760925,10.703495364787395,59.50407473444854,22.173177357266802,15.727561986453244,7.601510991580753
14.065787413301926,6.865958817686081,7.955735445505377,11.379201896658975,60.17325327087521,24.50585269986884,16.09775224396035,6.889039954210984
12.321575487246223,7.071317076362422,6.285963193150343,11.262612873897579,59.744249472690214,23.10203280248183,15.435560514182905,7.953591410642462
12.33082447258464,6.985246980831901,6.11642163918889,10.27453914607376,59.73584706035851,23.720671922277123,14.944184316884298,6.247540036045002
11.992656422120808,5.406924949761791,7.7547823727450345,12.791422454592322,59.74881678808428,25.02284688840649,17.084020437989405,6.503529132007913
12.028997170131191,6.2781164814031865,5.611609548953285,10.189494559205107,59.78384479849841,23.882948758693434,14.979763435223504,7.526716215914652
13.444228863883533,6.957025701266419,6.556126748015508,10.741079778302886,58.94173058026523,21.57887795262643,18.709721690217847,8.024952816034086
14.598805112324545,7.721062684344663,6.534647346822853,9.922653257431358,60.18591003117413,23.00304462664655,16.965439684614363,7.322842419471845
14.374898703461898,8.011758061546459,7.55061105511739,10.132904554929276,55.73282962868393,22.411571293522428,15.061815445477116,6.406554086108921
10.995952683914146,6.7332972658019585,3.7829249450611933,8.666009251787228,55.45209521391067,20.772236540319497,15.405370275318482,6.6648703149338
13.048107989748909,6.151032701146953,9.822840229995688,11.754056157935068,59.53491428266991,21.63244223446658,19.175611191898415,7.860163821849033
14.952139766344578,9.613561834437945,8.969693785333963,10.966335920891359,60.97659946087398,23.985063150990115,18.874470380876517,10.170297377344252
13.54056466036766,9.434181134837782,7.554943870189596,11.539276576290519,60.659629640496995,23.53896266814915,16.897059383775513,8.68427155572457
13.732144227950087,8.27659641502587,8.156749942563877,11.772269069863611,61.553135624394876,23.554015214435957,16.997735334460387,7.262698138152867
14.47821332998959,8.052611400876339,7.3754181745928165,11.198021017452806,58.17109652733008,22.814959443736964,15.659803691512588,7.999231155733669
14.581847829260958,7.674121616356293,6.833011046858848,12.580424669599404,60.361215202327344,23.629779837463804,15.965520947579991,6.059817376844845
13.878557979157272,9.310214384038742,9.749519877290522,11.13116363213586,60.077609398162195,24.420364768011332,18.701145206084703,7.5026122532713915
12.874023117644754,7.464053681265232,6.299765666201186,10.996611769433423,61.86788863702609,24.570377581049932,18.58809555167584,7.5780752022718545
13.306890444244113,8.959528663644932,9.57715642566938,11.365992864055306,61.4212943767357,23.503076551745732,17.233954194289478,8.7795229384923
11.808396165973459,8.18201758801019,7.848376853916545,12.048453196969566,58.625313665690186,23.79231478483677,17.220038122511824,7.626988750374196
13.463809903648082,7.497273094634652,6.5539117128159745,11.314617552458751,57.807768327985144,22.762840756873377,17.855833997790665,6.051898238332745
12.77672078441933,7.825390045585892,6.271646306568374,9.021770750216005,59.319583353681196,23.988194178772254,17.122941915976014,6.686168321202583
13.383986508265316,9.632870638293596,9.078814665626705,11.388659275787138,59.3702436109316,24.23222082580815,17.13911893073199,8.276372631418335
12.765203352465054,8.155342207254993,9.339783009679492,10.484428079855814,57.20661458278052,22.13157050983619,18.633660637229717,7.6496533956976815
15.093425244508945,8.227205110218893,8.41334116216731,12.670597654006214,57.53355062463732,23.12371345365775,18.749326424204803,8.764477484077158
13.556671856465707,8.315880106567606,8.839630350627534,10.917849766548883,60.728155756263796,22.3434683636291,17.904252114676687,8.407849459642057
13.199834602810716,9.143720643583826,9.706439145645781,11.43469774033791,59.030360853277976,24.337220722118552,15.465426120160025,8.526608086572155
13.984275745332777,6.711060926215444,5.918177280850605,9.860264431569032,58.49285254510147,23.319406500197275,15.80981729038492,7.161974422090475
14.10752580555058,8.362096159115719,7.403509417887821,13.383712602405335,55.98876100593506,23.356196936685844,16.85015928204081,7.509762558137588
11.509946206624317,7.579107429892998,8.99902986760212,13.408350658859813,59.80161497287825,24.54840070564583,17.17319915294494,8.211589641792987
9.380466325163614,2.568582412401085,5.154306943371363,7.060820027941471,56.574234863796825,19.99472189942254,11.632223324535165,6.511208723788275
12.633799966976731,6.092455710158786,6.256703308712105,10.518059798931848,59.23862420525455,23.11093609097861,15.48608219811778,8.410826208933834
13.591603923567133,8.444858175645916,8.196528649174873,11.718389411077613,54.61063930791166,22.526354320399054,18.48828754309732,7.945412500652706
13.995114923368815,9.147915253092222,8.071312312091862,11.230671975789882,57.34865202245409,23.892033473488834,15.935591283049396,7.8119279829475845
13.752951695435927,8.998823512831887,7.293399212255517,9.827652725130314,57.87874438916753,20.75408829165456,16.65242131690206,6.364167498307074
13.302975292512732,6.524286680476807,5.322481775187551,8.452926949373873,57.31694901476788,24.91500343433877,17.571166444778374,7.627582369942988
